LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:10:51,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:10:51,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:51,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:52,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:53,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-73,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:54,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:55,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:56,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:56,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
